script_id,script_url,label,predicted_label,predicted_probability,prediction_confidence,failure_type,max_api_aggregation_score,behavioral_api_agg_count,fp_api_agg_count,behavioral_source_api_count,fingerprinting_source_api_count,graph_construction_failure,dataflow_to_sink,total_fp_api_accesses,num_sink_types,has_storage_sink,has_network_sink,mouse_event_count,keyboard_event_count,touch_event_count,pointer_event_count,behavioral_event_diversity,behavioral_ratio,intensity_ratio
7414061,https://connect.facebook.net/signals/config/468990633205284?v=2.9.201&r=stable&domain=www.flights.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7413507,https://cdn.prod.website-files.com/666255f7f2126f4e8cec6f8f/js/marketing-sub-pages-s.schunk.9be7da66b66fb9af.js,0,0,0.015752413243546967,0.9842475867564531,Correct,7.0,3.0,4.0,7.0,5.0,0,0,12,0,0,0,3,0,3,1,3,0.5833333333333334,1.0
7417421,https://www.leupold.com/static/version1744701277/frontend/BinaryAnvil/leupold/en_US/Algolia_AlgoliaSearch/internals/algoliaBundle.min.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,3.0,0,0,4,0,0,0,0,0,1,0,1,0.25,0.25
7417860,https://e309da9b9aaf.cdn4.forter.com/sn/e309da9b9aaf/script.js,1,1,0.9000786217913069,0.9000786217913068,Correct,13.0,2.0,11.0,3.0,23.0,0,1,105,2,1,1,1,0,0,2,2,0.11538461538461539,0.23076923076923078
7402719,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992542305628119,0.9992542305628119,Correct,11.0,2.0,9.0,5.0,18.0,0,1,65,3,1,1,2,0,0,3,2,0.21739130434782608,0.30434782608695654
7401814,https://ad457efd86b1.cdn4.forter.com/sn/ad457efd86b1/script.js,1,1,0.9992479241437416,0.9992479241437415,Correct,11.0,2.0,9.0,5.0,22.0,0,1,100,3,1,1,2,0,0,3,2,0.18518518518518517,0.25925925925925924
7411848,https://sc-static.net/scevent.min.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,4.0,0,0,4,0,0,0,0,0,0,1,1,0.2,0.2
7409272,https://cdnssl.clicktale.net/www/ptc/359f1ac2-6ae6-499d-a3e2-0c0a64bb3273.js,0,0,0.01366851188478692,0.9863314881152131,Correct,13.0,10.0,3.0,20.0,13.0,0,1,21,1,0,0,4,2,6,8,4,0.6060606060606061,1.7575757575757576
7401137,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9853206512245672,0.9853206512245672,Correct,16.0,7.0,9.0,11.0,18.0,0,1,68,3,1,1,6,0,0,5,2,0.3793103448275862,0.7241379310344828
7401919,https://eefa46a8ef94.cdn4.forter.com/sn/eefa46a8ef94/script.js,1,1,0.9985457705420743,0.9985457705420743,Correct,17.0,7.0,10.0,12.0,22.0,0,1,107,3,1,1,7,0,0,5,2,0.35294117647058826,0.6470588235294118
7403100,https://69b9700a671c.cdn4.forter.com/sn/69b9700a671c/script.js,1,1,0.9984046513206631,0.9984046513206631,Correct,17.0,7.0,10.0,12.0,22.0,0,1,106,3,1,1,7,0,0,5,2,0.35294117647058826,0.6764705882352942
7413492,https://cdn-au.onetrust.com/scripttemplates/202408.1.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,3.0,5.0,0,0,10,0,0,0,0,2,0,1,2,0.375,0.625
7416564,https://static3.zoosk.com/browser-c86883e5/touch/en-US/polyfills.b7b79fc1797dbbec98e6.js,0,0,0.0,1.0,Correct,5.0,5.0,0.0,5.0,1.0,0,0,2,0,0,0,1,1,1,1,4,0.8333333333333334,0.8333333333333334
7402055,https://078d9f6a6dc1.cdn4.forter.com/sn/078d9f6a6dc1/script.js,1,1,0.9936963054887414,0.9936963054887414,Correct,18.0,7.0,11.0,12.0,23.0,0,1,113,3,1,1,7,0,0,5,2,0.34285714285714286,0.6285714285714286
7402161,https://cef4a0a89fff.cdn4.forter.com/sn/cef4a0a89fff/script.js,1,1,0.5841590987118775,0.5841590987118775,Correct,10.0,1.0,9.0,1.0,18.0,0,1,49,2,1,1,1,0,0,0,1,0.05263157894736842,0.05263157894736842
7405847,https://d5c2a8d6b2d8.cdn4.forter.com/sn/d5c2a8d6b2d8/script.js,1,1,0.9992479241437416,0.9992479241437415,Correct,11.0,2.0,9.0,5.0,22.0,0,1,101,3,1,1,2,0,0,3,2,0.18518518518518517,0.25925925925925924
7412414,https://analytics.tiktok.com/i18n/pixel/static/main.MWViNTc4Yjc2MA.js,0,0,0.0,1.0,Correct,4.0,4.0,0.0,5.0,1.0,0,0,2,0,0,0,0,0,0,5,1,0.8333333333333334,0.8333333333333334
7401803,https://www.shopyourway.com/main.9490b59f997e704d.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,3.0,1,0,25,0,0,0,0,0,0,1,1,0.25,1.5
7414043,https://c.travel-assets.com/blossom-flex-ui/pap.3e087db790adc2cd39a3.js,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,5.0,0,1,5,1,0,0,0,0,0,3,1,0.375,0.5
7412599,https://seekingalpha.com/samw/static/js/app.48580a0aa.js,0,0,0.00808758159488358,0.9919124184051163,Correct,6.0,2.0,4.0,4.0,7.0,0,1,18,2,1,0,2,1,0,1,3,0.36363636363636365,0.36363636363636365
7413860,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9961407799400697,0.9961407799400697,Correct,11.0,2.0,9.0,5.0,18.0,0,1,61,3,1,1,2,0,0,3,2,0.21739130434782608,0.30434782608695654
7407608,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992479241437416,0.9992479241437415,Correct,11.0,2.0,9.0,5.0,22.0,0,1,107,3,1,1,2,0,0,3,2,0.18518518518518517,0.25925925925925924
7412375,https://cdn.cookielaw.org/scripttemplates/202408.1.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,3.0,5.0,0,0,12,0,0,0,0,2,0,1,2,0.375,0.625
7412577,https://snap.licdn.com/li.lms-analytics/insight.min.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,2.0,1.0,0,0,4,0,0,0,2,0,0,0,1,0.6666666666666666,1.0
7414401,https://webservices.global-e.com/merchant/script/welcome?merchantid=885&country=CA&culture=en-GB&currency=CAD&v=1.0&environment=live&ismobile=false&loadSwitcherData=false,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,2.0,0,0,2,0,0,0,0,3,0,0,1,0.6,1.0
7407687,https://wise.com/static-assets/app/_next/static/chunks/pages/_app-7484df83237ba1c4.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,8.0,7.0,1,0,14,0,0,0,0,4,0,3,2,0.5333333333333333,1.1333333333333333
7404495,https://9b7afadc4f9b.cdn4.forter.com/sn/9b7afadc4f9b/script.js,1,1,0.8024958859430074,0.8024958859430074,Correct,30.0,2.0,28.0,5.0,41.0,0,1,169,5,1,1,2,0,0,3,2,0.10869565217391304,0.15217391304347827
7404744,https://6bd12cc9b404.cdn4.forter.com/sn/6bd12cc9b404/script.js,1,1,0.9192895088055922,0.9192895088055922,Correct,11.0,2.0,9.0,3.0,22.0,0,1,98,3,1,1,1,0,0,2,2,0.12,0.2
7414674,https://www.saturn.de/assets/webmobile-pwa/f4a3c74/vendors-react.0a0f9aecf98dbbf6db6a.js,0,0,0.0,1.0,Correct,48.0,48.0,0.0,62.0,0.0,0,0,0,0,0,0,25,1,0,35,3,1.0,1.2580645161290323
7402551,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992542305628119,0.9992542305628119,Correct,11.0,2.0,9.0,5.0,18.0,0,1,65,3,1,1,2,0,0,3,2,0.21739130434782608,0.30434782608695654
7414224,https://77ee068b6863.cdn4.forter.com/sn/77ee068b6863/script.js,1,1,0.9974369008721835,0.9974369008721835,Correct,16.0,7.0,9.0,9.0,18.0,0,1,63,3,1,1,5,0,0,4,2,0.3333333333333333,0.6666666666666666
7414050,https://www.flights.com/,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,3,1,1.0,1.3333333333333333
7410705,https://www.catawiki.com/assets/buyer_ui/_next/static/chunks/pages/_app-2268e3dd3e907e54.js,0,0,0.0,1.0,Correct,3.0,2.0,1.0,4.0,3.0,0,0,17,0,0,0,0,2,0,2,2,0.5714285714285714,1.8571428571428572
7403225,https://www.ray-ban.com/PGVIEl/iu6lNe/qk2YN/0SDSQ/Nhwpc/YhiJSDpXktDX3k/AzUnIzcUNQ/XiZaR1/wSbyA,0,0,0.05001688482130751,0.9499831151786925,Correct,-1.0,-1.0,-1.0,26.0,22.0,1,0,62,0,0,0,5,7,5,8,4,0.5416666666666666,0.8958333333333334
7407869,https://d1u1tuwdyyr4l8.cloudfront.net/static/client-app/assets/vendor-stable-e1d5703884c1f1c082b74619a4acb4a9.js,0,0,0.007121436075167973,0.9928785639248321,Correct,5.0,5.0,0.0,82.0,4.0,0,0,4,0,0,0,27,17,0,27,3,0.9534883720930233,1.244186046511628
7410401,https://cdn.cookielaw.org/scripttemplates/202407.2.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,5.0,5.0,0,0,9,0,0,0,0,4,0,1,2,0.5,0.8
7413792,https://cncpts.com/cdn/shop/t/58/assets/global.js?v=39736241248407466281746039767,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0
7411424,https://janeiredale.com/cdn/shop/t/1179/assets/utilities.js?v=109975234484212077861747069135,0,0,0.0034136752136752135,0.9965863247863248,Correct,3.0,3.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,4,0,1,1.0,2.25
7413245,https://www.googletagmanager.com/gtm.js?id=GTM-MSDTXHX,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.6
7412283,https://cdn.shopify.com/extensions/a709df43-2b56-4860-a235-7464f28603e2/codeinspire-accessibility-tool-12/assets/sa-widget.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0
7412287,https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js,0,0,0.08325201054417634,0.9167479894558237,Correct,2.0,2.0,0.0,41.0,2.0,0,0,4,0,0,0,0,0,14,27,2,0.9534883720930233,1.2325581395348837
7414384,https://c.travel-assets.com/lotus-home-ui/pap.dc6262514a19d00d4706.js,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,5.0,0,1,5,1,0,0,0,3,0,0,1,0.375,0.5
7407259,https://a-v2.sndcdn.com/assets/49-26e94857.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,29.0,1.0,1,0,6,0,0,0,0,2,0,27,2,0.9666666666666667,1.2333333333333334
7393351,https://first.iovation.com/general5/5FExse%2BoA1134BhiwCF2EeQ1TfisPJGha4CpVG2nd7E%3D/static_wdp.js?loaderVer=5.2.2&compat=false&tp=true&tp_split=false&fp_static=true&fp_dyn=true&flash=false,1,1,0.9999506741578346,0.9999506741578346,Correct,18.0,18.0,0.0,32.0,17.0,0,0,31,0,0,0,5,4,7,5,4,0.6530612244897959,1.9795918367346939
7413908,https://www.leslipfrancais.fr/cdn/shop/t/96/assets/main.min.e3345f4b.js,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,5.0,3.0,1,0,3,0,0,0,1,2,1,0,3,0.625,0.625
7414347,https://c.travel-assets.com/lotus-home-ui/blossom-FlexPage.0d7945bc91750a13ca3c.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,2,0,0,0,0,1,0,0,1,0.3333333333333333,0.3333333333333333
7412285,https://connect.facebook.net/signals/config/1681580238826498?v=2.9.201&r=stable&domain=www.springstepshoes.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7411902,https://edikted.com/cdn/shop/t/218/assets/js-common.min.js?v=16160151907933522271742810751,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,2,0,1,2,1.0,3.0
7411435,https://ajax.aspnetcdn.com/ajax/jQuery/jquery-3.7.1.min.js,0,0,0.0,1.0,Correct,8.0,8.0,0.0,18.0,0.0,0,0,0,0,0,0,6,0,5,7,3,1.0,1.8333333333333333
7415059,https://www.dtlr.com/cdn/shop/t/34/assets/scroll_JT.js?v=37737276201899595651675195966,0,0,0.12532906957880705,0.8746709304211929,Correct,8.0,7.0,1.0,8.0,5.0,0,0,5,0,0,0,1,7,0,0,2,0.6153846153846154,0.6923076923076923
7413793,https://cncpts.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.6.2.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,6.0,7.0,0,0,10,0,0,0,3,0,0,3,2,0.46153846153846156,0.46153846153846156
7414055,https://c.travel-assets.com/lotus-home-ui/blossom-FlexPage.0d7945bc91750a13ca3c.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,2,0,0,0,0,1,0,0,1,0.3333333333333333,0.3333333333333333
7412982,https://thebradery.com/,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7412983,https://www.googletagmanager.com/gtag/js?id=G-ED2H5PNCN1,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,4.0,1,0,4,0,0,0,0,0,0,4,1,0.5,0.875
7402921,https://www.condorcycles.com/cdn/shop/t/486/assets/theme.min.js?v=141150015185729807221744709989,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,6.0,1,0,35,0,0,0,0,0,0,1,1,0.14285714285714285,0.2857142857142857
7412987,https://static.klaviyo.com/onsite/js/vendors~in_app_forms~signup_forms~reviews~atlas.e3f2de1103f13d680ba4.js?cb=1&v2-route=1,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7413917,https://cdn.shopify.com/extensions/9472ad49-0809-406d-87a2-762a9807ce26/bogos-io-free-gift-98/assets/gift.min.js,0,0,0.0,1.0,Correct,2.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1,0,1,2,1.0,1.5
7413785,https://static-resources.botnot.io/js/yofi-telemetry-prod.min.js?v=202406241044&shop=conceptsintl.myshopify.com,1,1,0.9956076864491453,0.9956076864491452,Correct,38.0,17.0,21.0,25.0,34.0,0,0,87,0,0,0,0,7,0,15,2,0.423728813559322,0.7457627118644068
7412569,https://cnstrc.com/js/cust/rona_w8rkVG.js,0,0,0.012689406589213428,0.9873105934107866,Correct,8.0,0.0,8.0,9.0,9.0,0,0,10,0,0,0,0,1,0,4,2,0.5,0.7222222222222222
7413614,https://www.googletagmanager.com/gtag/js?id=AW-682034800,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,3.0,1,0,5,0,0,0,0,0,0,1,1,0.25,0.25
7403794,https://www.my.commbank.com.au/k5Jsb5CW6/l2YBxFN/Sxk6Fva/GOgc/J5JaNfprVLhp/SAsPOw/GE9Tbnw/JPWg,0,0,0.012010470437920641,0.9879895295620794,Correct,-1.0,-1.0,-1.0,40.0,22.0,1,0,62,0,0,0,5,7,5,8,4,0.6451612903225806,1.1451612903225807
7414486,https://www.googletagmanager.com/gtm.js?id=GTM-KZ29ZWQ&l=dataLayerMMS&gtm=45He55c0v813063806za200&tag_exp=101509157~103101750~103101752~103116026~103200004~103207801~103233427~103251618~103251620~103263070~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,9.0,1.0,1,0,1,0,0,0,0,0,0,9,1,0.9,1.4
7414762,https://c.travel-assets.com/lotus-home-ui/blossom-FlexPage.0d7945bc91750a13ca3c.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,2.0,0,0,2,0,0,0,0,1,0,0,1,0.3333333333333333,0.3333333333333333
7412395,https://js-cdn.dynatrace.com/jstag/17acdab537e/bf00533cik/e6f72f64ed2c7fa_complete.js,0,0,0.04149049905681479,0.9585095009431852,Correct,52.0,0.0,52.0,15.0,60.0,0,0,122,0,0,0,5,2,2,6,4,0.2,0.25333333333333335
7412299,https://www.springstepshoes.com/en-ca,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7413808,https://static.klaviyo.com/onsite/js/vendors~in_app_forms~signup_forms~reviews~atlas.e3f2de1103f13d680ba4.js?cb=1&v2-route=1,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7415005,https://www.expedia.nl/,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,3,0,0,1,1.0,1.3333333333333333
7415069,https://static-autocomplete.fastsimon.com/fast-simon-autocomplete-init.umd.js?mode=shopify&UUID=1457daa8-607c-45d8-bc5a-8731f937212c&store=9544204367,0,0,0.0,1.0,Correct,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,0,2,2,2,0,3,1.0,1.0
7414778,https://c.travel-assets.com/lotus-home-ui/pap.dc6262514a19d00d4706.js,0,0,0.0,1.0,Correct,2.0,2.0,0.0,3.0,5.0,0,1,5,1,0,0,0,3,0,0,1,0.375,0.5
7415284,,0,0,0.0,1.0,Correct,0.0,0.0,0.0,2.0,6.0,0,0,6,0,0,0,2,0,0,0,1,0.25,0.25
7412321,https://cdn.shopify.com/extensions/14519b4e-bb00-4807-9e7e-be1223e73a78/redo-free-return-automation-585/assets/260.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0
7413803,https://connect.facebook.net/signals/config/223517912906798?v=2.9.201&r=stable&domain=cncpts.com&hme=9ebdfdd473ffce6bfe2267012c83f73483198ffe20d84139a2066b7682f827c0&ex_m=73%2C128%2C113%2C117%2C64%2C6%2C106%2C72%2C19%2C100%2C92%2C54%2C57%2C181%2C202%2C209%2C205%2C206%2C208%2C32%2C107%2C56%2C80%2C207%2C176%2C179%2C203%2C204%2C189%2C139%2C44%2C194%2C191%2C192%2C37%2C151%2C18%2C53%2C198%2C197%2C141%2C21%2C43%2C2%2C46%2C68%2C69%2C70%2C74%2C96%2C20%2C17%2C99%2C95%2C94%2C114%2C55%2C116%2C42%2C115%2C33%2C97%2C29%2C177%2C180%2C148%2C14%2C15%2C16%2C8%2C9%2C28%2C25%2C26%2C60%2C65%2C67%2C78%2C105%2C108%2C30%2C79%2C12%2C10%2C83%2C51%2C24%2C110%2C109%2C111%2C102%2C13%2C23%2C4%2C41%2C77%2C22%2C160%2C89%2C135%2C76%2C1%2C98%2C59%2C87%2C36%2C31%2C85%2C86%2C91%2C40%2C7%2C93%2C84%2C47%2C35%2C38%2C0%2C71%2C118%2C90%2C5%2C50%2C49%2C101%2C88%2C246%2C174%2C126%2C163%2C156%2C3%2C39%2C66%2C45%2C112%2C48%2C82%2C63%2C62%2C34%2C103%2C61%2C58%2C52%2C81%2C75%2C27%2C104%2C11%2C119,0,0,0.001680693485945127,0.9983193065140549,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0
7413621,https://theperfectjean.nyc/cdn/shop/t/997/assets/menu-dropdown.js?h=ff785,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0
7415319,https://cdn.cookielaw.org/scripttemplates/202306.2.0/otBannerSdk.js,0,0,0.0,1.0,Correct,3.0,0.0,3.0,3.0,4.0,0,0,7,0,0,0,0,2,0,1,2,0.42857142857142855,0.7142857142857143
7417749,https://sportbook.sporthub.bet/chunks/vendor.dd5ba3f7a9fb4266f229.sdk.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0
7412711,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992479241437416,0.9992479241437415,Correct,11.0,2.0,9.0,5.0,22.0,0,1,102,3,1,1,2,0,0,3,2,0.18518518518518517,0.25925925925925924
7404654,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992542305628119,0.9992542305628119,Correct,11.0,2.0,9.0,5.0,18.0,0,1,65,3,1,1,2,0,0,3,2,0.21739130434782608,0.30434782608695654
7413920,https://www.leslipfrancais.fr/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.6.2.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,3.0,7.0,0,0,10,0,0,0,0,0,0,3,1,0.3,0.3
7408011,https://www.fdj.fr/_next/static/chunks/d8760d45-9d322b3f915e0423.js,0,0,0.0,1.0,Correct,48.0,48.0,0.0,69.0,0.0,0,0,0,0,0,0,26,4,1,36,4,1.0,1.2463768115942029
7412812,https://www.clarity.ms/s/0.8.9/clarity.js,0,0,0.012165861829717396,0.9878341381702826,Correct,8.0,0.0,8.0,25.0,18.0,0,0,27,0,0,0,6,0,8,8,3,0.5813953488372093,0.8837209302325582
7415067,https://www.dtlr.com/,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7413928,https://static.klaviyo.com/onsite/js/Render.28247905955bd008ad52.js,0,0,0.0,1.0,Correct,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,1,0,2,1.0,1.0
7415289,https://c.travel-assets.com/lotus-home-ui/blossom-FlexPage.0d7945bc91750a13ca3c.js,0,0,0.0,1.0,Correct,1.0,0.0,1.0,1.0,2.0,0,0,2,0,0,0,0,1,0,0,1,0.3333333333333333,0.3333333333333333
7413657,https://theperfectjean.nyc/cdn/wpm/b9f94c53cwe611d86fp8ced7fbdmadbd84f4l.js,0,0,0.0026743181098211376,0.9973256818901788,Correct,16.0,0.0,16.0,12.0,16.0,0,1,17,2,1,0,0,0,0,11,1,0.42857142857142855,0.7857142857142857
7411432,https://janeiredale.com/cdn/wpm/b9f94c53cwe611d86fp8ced7fbdmadbd84f4l.js,0,0,0.0026743181098211376,0.9973256818901788,Correct,16.0,0.0,16.0,12.0,16.0,0,1,20,2,1,0,0,0,0,11,1,0.42857142857142855,0.7857142857142857
7413269,https://www.googletagmanager.com/gtag/destination?id=AW-880627815&cx=c&gtm=45je55c0v877399572za200zb76824255&tag_exp=101509156~102938614~103101750~103101752~103116025~103200001~103233424~103251618~103251620~103284320~103284322~103301114~103301116,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,1.0,3.0,1,0,3,0,0,0,0,0,0,1,1,0.25,0.25
7415071,https://static.klaviyo.com/onsite/js/vendors~Render.acad0c1672d3201f39e3.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1.0,1.0
7408906,https://cdn.evgnet.com/beacon/digikey/production/scripts/evergage.min.js,0,0,0.0,1.0,Correct,8.0,8.0,0.0,18.0,2.0,0,0,6,0,0,0,6,5,0,7,3,0.9,1.65
7413630,https://theperfectjean.nyc/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.6.2.min.js,0,0,0.0,1.0,Correct,2.0,0.0,2.0,3.0,7.0,0,0,10,0,0,0,0,0,0,3,1,0.3,0.3
7413827,https://cncpts.com/,0,0,0.0,1.0,Correct,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
7411397,https://cdn-swell-assets.yotpo.com/app.v1.0.368.js,0,0,0.0031628127969591385,0.9968371872030408,Correct,2.0,0.0,2.0,18.0,4.0,0,0,4,0,0,0,0,18,0,0,1,0.8181818181818182,1.0454545454545454
7411457,https://www.googletagmanager.com/gtm.js?id=GTM-THQ9LJX,0,0,0.0,1.0,Correct,-1.0,-1.0,-1.0,4.0,1.0,1,0,1,0,0,0,0,0,0,4,1,0.8,1.4
7414503,https://www.saturn.de/assets/webmobile-pwa/f4a3c74/ConsentLayer.a147123d7a8892837e49.js,0,0,0.0,1.0,Correct,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,2,0,0,1,1.0,1.5
7402990,https://7ce243a1e1a2.cdn4.forter.com/sn/7ce243a1e1a2/script.js,1,1,0.9992542305628119,0.9992542305628119,Correct,11.0,2.0,9.0,5.0,18.0,0,1,66,3,1,1,2,0,0,3,2,0.21739130434782608,0.30434782608695654
7411691,https://80e3c780877f.cdn4.forter.com/sn/80e3c780877f/script.js,1,1,0.9993518023178792,0.9993518023178792,Correct,16.0,7.0,9.0,12.0,22.0,0,1,101,3,1,1,7,0,0,5,2,0.35294117647058826,0.6470588235294118
